gene,anomaly_score
SENP3-EIF4A1,0.00015960266
GOLGA8S,0.00015959196
SMIM8,0.00015958732
TMEM40,0.00015950647
HIC1,0.00015948487
ARPC5L,0.00015947825
TMED1,0.00015945814
GCNT2,0.0001594494
EFR3A,0.00015932896
ARL2,0.00015931236
PCDHGA6,0.00015928515
DUSP2,0.00015927298
TENT4A,0.00015925188
GLUD1,0.00015924578
CLMN,0.00015923975
CDK18,0.00015921897
CAMKMT,0.00015921568
CREB5,0.00015919653
DCAF8,0.0001590347
STRN,0.00015901675
JUNB,0.0001589917
MAN1A2,0.00015895483
NUPR1,0.00015890705
FANCI,0.00015888619
RBM34,0.00015886425
PACS2,0.00015884411
VPS13A,0.00015883998
ZNF76,0.00015880527
HAMP,0.000158784
TAGLN3,0.00015878296
RAD52,0.00015876822
MPHOSPH6,0.00015861727
SLC19A3,0.00015860924
CCDC69,0.0001585758
STK3,0.00015856707
CPOX,0.00015854122
MED8,0.00015850952
CNKSR2,0.00015849236
TIMM17B,0.00015845525
ZNF43,0.00015844654
HMGN4,0.0001584188
POSTN,0.0001583987
SCMH1,0.00015824841
KCNA5,0.00015817296
AQP7,0.0001581185
RAB9A,0.00015809786
P2RY1,0.00015805736
FKBP1A,0.00015799086
MMP24,0.00015796754
RALGAPB,0.00015795536
CDC5L,0.0001578087
MTSS1,0.00015775507
ADPRM,0.00015774599
ARHGEF18,0.0001577037
MAP3K8,0.00015769883
COL11A2,0.00015768434
GRIN2A,0.00015767648
ATP7B,0.00015767463
PTPN18,0.00015754602
ZC2HC1C,0.00015753883
NFKBIA,0.00015753701
PXMP4,0.00015753495
SMAD3,0.00015743809
BBC3,0.00015734803
UCHL5,0.00015725837
SMG5,0.00015724792
CASP9,0.00015724279
SPINK2,0.00015720922
RFX2,0.00015720402
S100A7,0.00015719225
HSF1,0.00015712388
ZNF493,0.00015711406
WNT6,0.00015710662
EXT1,0.00015709567
DDX50,0.00015705806
CA10,0.00015702288
G3BP1,0.0001569979
PPIE,0.0001569561
EXOSC8,0.00015695211
RANBP1,0.00015694792
MAB21L2,0.00015688893
TPD52,0.00015686218
SCARB1,0.00015685995
CACNA1I,0.0001567915
HSD17B10,0.00015677519
PCDHA10,0.00015671992
ABCB11,0.00015668785
GSTO1,0.00015663257
P2RX6,0.00015662999
PPAN-P2RY11,0.00015652673
TULP4,0.00015651803
PCDH1,0.00015650073
GABRR1,0.00015645537
IL13RA1,0.00015643887
ASXL2,0.00015638032
ETS1,0.00015637287
PDE10A,0.00015637124
ACD,0.0001563244
P4HTM,0.00015626858
PCDHGA3,0.00015622986
TBC1D16,0.00015618447
LAP3,0.0001561617
DLG3,0.00015616155
ARHGAP17,0.00015614853
MOCS3,0.00015612849
CCNB2,0.00015612844
R3HCC1L,0.00015608166
BCL2L10,0.00015598045
DUSP22,0.00015597802
PTPRB,0.00015595442
LIF,0.0001559365
NCOA1,0.00015584653
CHML,0.00015583578
INKA2,0.00015577716
PDK1,0.00015574263
SCCPDH,0.0001557
AMZ2,0.00015567892
ZNF264,0.00015564235
NDUFAF1,0.00015561584
GIMAP4,0.00015560775
RASIP1,0.0001556027
CCIN,0.00015558596
HAPLN1,0.00015557896
CTNNA1,0.00015557109
NAP1L1,0.00015556661
LETMD1,0.00015556645
HSPA13,0.0001554721
CYCS,0.00015544624
KCNE4,0.00015544285
OLFM4,0.00015542598
UNC45A,0.00015540914
SATB2,0.00015539631
ZFYVE9,0.00015536886
PCDHA11,0.0001553609
CNTLN,0.00015529267
PSMC2,0.00015526514
POLR3D,0.00015517397
CDH17,0.00015508808
PTK2,0.0001550493
PCDH12,0.0001550398
HES1,0.00015493197
DIS3,0.0001549297
MAIP1,0.00015490894
UBXN6,0.00015486704
PMS1,0.00015484983
FOXP3,0.00015480458
SPAG9,0.00015477819
MTTP,0.00015472893
MYL9,0.00015469611
UGT8,0.00015460943
HOOK2,0.00015457926
ACTG2,0.0001545568
NRXN3,0.0001545189
CD200,0.00015451199
CSNK1G3,0.00015449901
EI24,0.00015446906
KLRC2,0.00015443073
LAD1,0.00015442337
BCR,0.00015441654
SLC35F5,0.00015433982
ATG10,0.00015431525
TCIM,0.00015430892
CRLF2,0.00015426449
CDK10,0.00015425506
N4BP3,0.0001542199
HTRA2,0.00015421057
HNRNPH2,0.00015420293
RSRC2,0.00015419585
POLR2D,0.00015418335
ZNF177,0.00015417939
PIK3R2,0.00015417814
CLTB,0.00015416324
ATP5F1A,0.00015410624
RLN1,0.00015394393
ALDH3A1,0.00015387795
MEFV,0.00015380452
NARS1,0.00015379608
BTN3A1,0.00015378743
PDCD10,0.00015378407
RND2,0.00015377783
PCDHA9,0.00015371252
GLRB,0.00015366668
DDX10,0.00015363899
GABRB1,0.00015361747
NASP,0.0001535946
IFNGR2,0.00015359027
PCGF2,0.00015356184
LFNG,0.0001535576
NEDD4,0.00015351169
ARVCF,0.0001534687
VCPKMT,0.00015346144
GNAT1,0.00015345303
PLCD1,0.00015342854
RAB20,0.00015338243
ETAA1,0.00015336943
SPTB,0.00015332944
PHKG2,0.00015332001
SLC30A5,0.00015322647
PCNT,0.00015321812
INPP5J,0.00015317967
PRDM1,0.00015310549
OXCT1,0.0001530538
MICAL2,0.00015300594
ADGRL4,0.00015297355
HECA,0.00015289032
SUGP1,0.0001528403
ARTN,0.00015277372
DGLUCY,0.00015273351
HABP4,0.00015262635
MAP4K4,0.0001525828
ABHD17B,0.00015253329
CALML5,0.00015247436
CUTA,0.00015244535
PLIN2,0.00015244073
KLHL22,0.0001523822
B4GALT2,0.00015234537
MRM1,0.00015233723
CENPJ,0.00015231624
AUH,0.00015230867
CRTC1,0.00015230424
ICOS,0.00015230416
SH3YL1,0.00015228488
GSN,0.00015227219
RALGAPA1,0.00015224698
TSC22D2,0.00015208864
BRWD1,0.00015206452
GRIN1,0.00015205183
ZNF180,0.00015203572
BLOC1S5-TXNDC5,0.00015202524
SAMD4B,0.00015201804
ATF5,0.00015195296
PAXBP1,0.00015194839
CGGBP1,0.00015186358
AMY2B,0.00015180434
HILPDA,0.0001517993
PRPF31,0.00015170069
PA2G4,0.00015168481
HIGD2A,0.0001516535
PRELID3A,0.0001516387
PDCD1LG2,0.00015150801
XPO6,0.00015141164
TRIM5,0.00015137196
ADIPOR1,0.0001513315
MMP12,0.0001513119
PPP1R10,0.0001512636
KLK6,0.00015119331
COX19,0.00015111662
RYK,0.00015106131
AKIRIN1,0.0001510369
ANOS1,0.00015102827
PSMD5,0.00015099665
STK19,0.00015095211
MYRF,0.00015093155
ZNF211,0.00015092867
MRPS11,0.0001509247
DDAH2,0.00015092015
DCTN1,0.00015091163
NLRP3,0.00015085931
KANK3,0.00015081528
SPINK4,0.00015080725
PIK3CD,0.00015080636
TMEM43,0.00015078144
USP12,0.00015076189
CHST3,0.00015074166
MAPK10,0.00015072763
GULP1,0.00015071098
TRAPPC10,0.00015069467
WDR4,0.00015068761
SEL1L,0.00015060828
HMCES,0.00015055161
THUMPD1,0.00015050788
MYH1,0.00015046146
MMP23B,0.00015043253
DNAJC9,0.00015042367
SOHLH2,0.00015041519
COLGALT1,0.00015038617
PCDHA3,0.00015037373
CSF1R,0.00015036695
HDAC3,0.00015032459
TBL3,0.00015030947
PPARGC1B,0.00015028499
CALCR,0.00015024382
LMBR1L,0.00015022545
CEP164,0.00015022521
FLG,0.00015010228
DRD1,0.00015009586
EPB41L3,0.0001500322
ERCC8,0.00014991374
HOXD10,0.00014990947
HDGFL3,0.00014990525
S100A12,0.00014989471
NGFR,0.00014984634
PLCB1,0.00014983948
HP,0.00014983723
CBLB,0.00014979836
PIBF1,0.0001497553
FADS3,0.00014974887
PDLIM7,0.0001497186
VPS54,0.00014969886
FAM153B,0.00014968101
LMNA,0.00014966086
SLC39A9,0.00014955203
BTG2,0.00014952761
CD80,0.00014946323
MTCP1,0.0001494483
GINS1,0.00014935115
TJP2,0.00014929619
TEX11,0.00014929104
ASF1A,0.0001492891
GDE1,0.00014926068
LRRC37A2,0.00014922232
COA7,0.0001491996
LAMB4,0.00014916973
RHOQ,0.0001491649
ADCK2,0.00014914479
PCDHGA7,0.00014913833
ZNF623,0.00014913057
PROCR,0.00014912157
TMEM135,0.00014906423
MCRS1,0.00014901982
BET1L,0.00014901876
SH3BP1,0.00014899694
POM121,0.00014898961
PPP1R16B,0.00014898504
MAP9,0.00014897647
ABL2,0.00014893775
LARS2,0.00014891199
SMARCA5,0.00014887226
SLCO2A1,0.00014886778
PPEF2,0.00014882747
H2AC13,0.00014867999
NRIP2,0.00014867962
OPRK1,0.00014865122
C6orf15,0.00014863834
TMEM159,0.00014859854
ZNF248,0.00014859771
GABRA3,0.00014848475
NPIPB3,0.00014846645
DOP1A,0.00014845298
MFSD5,0.00014842798
ODAM,0.0001484192
RGS13,0.00014839746
RS1,0.00014837
CSTB,0.00014834982
ZNF384,0.00014829352
EHD4,0.00014828998
PCOLCE,0.00014825109
NUMB,0.00014808837
LIPC,0.00014808778
NKTR,0.0001480749
ANXA2,0.00014807403
WFDC1,0.00014807038
DDX52,0.00014806651
RRP7A,0.00014801376
ZNF22,0.00014798586
ALDH4A1,0.00014794989
HUS1,0.00014789336
SLC28A1,0.00014782592
SHH,0.00014777879
TRAF3IP3,0.00014777621
TULP2,0.00014775836
HSBP1,0.00014775497
POU4F3,0.00014774581
SLC17A7,0.00014773957
DEF8,0.00014773716
ATG4A,0.00014763806
PCSK5,0.0001475571
WBP4,0.00014755213
ZBED8,0.00014750917
GPN3,0.00014750026
IGF2BP2,0.00014743936
HSD17B11,0.00014743689
GNG11,0.00014741413
VSTM4,0.00014741342
ZSCAN18,0.00014740176
BCKDHA,0.00014736029
NAALADL1,0.00014734485
SYN3,0.00014733813
GINS4,0.00014730931
CEACAM7,0.0001473034
NFS1,0.00014721107
HMGA1,0.00014714917
LAMA5,0.00014712896
SCRG1,0.00014705876
NAGPA,0.00014705077
LATS1,0.00014704172
PPP2R5C,0.0001470364
TRIP13,0.00014701462
GPATCH8,0.00014698775
GNA12,0.00014698338
GNL2,0.00014697436
STX1A,0.0001469726
CCDC7,0.00014688073
ATP5F1C,0.00014679518
PPIP5K1,0.00014675115
PTPN3,0.00014674579
TRIM16L,0.00014674259
CPLX2,0.00014670301
SPEG,0.00014660461
KIAA1549L,0.00014659148
DPY19L1,0.00014659013
RANGAP1,0.00014650944
MYB,0.00014650908
KMT2D,0.00014645686
USP47,0.00014644892
ADD1,0.00014636546
ZNF239,0.00014635826
ELOA2,0.00014631599
SCYL2,0.00014630186
RNF111,0.00014628243
SSX2IP,0.0001461712
PARG,0.00014616181
PMEL,0.00014615871
ZBED5,0.00014615766
GLP2R,0.00014614956
IFT20,0.00014611043
MAST1,0.00014607445
MTMR2,0.00014603014
MAN1C1,0.00014601344
SPATA2L,0.00014601227
BID,0.00014595827
NR2F2,0.00014589574
GCA,0.00014589223
MRE11,0.00014588957
GAS2,0.00014583414
KCNMB1,0.00014583221
CNGA3,0.00014581115
GPATCH2,0.0001458105
USP10,0.00014580679
CDC42EP4,0.00014580146
JARID2,0.00014578576
SPTLC3,0.000145768
TG,0.00014573311
RSPH10B,0.00014565334
ACP1,0.00014560345
KCMF1,0.0001456018
DSE,0.00014556714
ARHGEF10,0.00014556278
SOCS2,0.00014545642
TUB,0.00014544124
SAFB,0.0001454297
PRODH,0.00014531313
LRFN4,0.00014529274
H4C1,0.00014526126
METAP1,0.00014522584
CD209,0.00014519936
PPP1R12B,0.00014518335
ANAPC10,0.00014517969
TMBIM1,0.00014515888
METRN,0.00014507679
CBR3,0.00014505364
PTK7,0.0001450533
N6AMT1,0.00014501956
PANX1,0.00014491781
SULT1E1,0.00014490414
PSMA2,0.00014480164
BRPF1,0.00014474518
SYNDIG1,0.00014470116
CTNND2,0.00014469126
MTMR8,0.00014462949
EMD,0.00014462926
WASF2,0.00014462644
DIPK1A,0.00014455355
SPATS2,0.000144466
ORC1,0.0001444257
NAGLU,0.00014441411
CCND1,0.00014440957
CFAP410,0.0001443685
ZMYM2,0.00014433225
LIPE,0.00014430369
DPYS,0.00014430188
CORO2A,0.00014429283
IGFBP1,0.00014421836
C2CD5,0.0001442069
PEDS1-UBE2V1,0.00014418746
NAA40,0.00014413556
SETD4,0.0001440784
WBP1L,0.00014406616
MFSD12,0.0001440539
ITPKA,0.00014396627
TOM1L2,0.00014392211
RRP15,0.00014389759
JPT1,0.00014389722
RAB8B,0.00014386895
KRT20,0.000143851
RWDD2B,0.00014381071
SKIL,0.00014375939
RABGAP1,0.00014374495
ITPK1,0.00014373852
GNG13,0.00014369586
RGPD3,0.00014368337
PHACTR1,0.00014368304
LY6G6C,0.00014366838
SEC23A,0.00014360179
GPR63,0.00014353532
ASAP3,0.00014348603
MAPK8IP3,0.00014347237
SUCO,0.00014344763
ACVR1,0.0001434417
RDH5,0.00014343759
CXCL5,0.00014342037
PIMREG,0.00014333996
ZNF780A,0.00014333655
TASP1,0.00014329058
PAPPA2,0.00014325319
CDC25C,0.00014322372
MRC2,0.00014318195
ADGRF1,0.00014317123
IRAG2,0.00014315038
ANK3,0.00014313993
MYL2,0.00014310407
CXCL13,0.0001431019
CEBPE,0.00014308639
FPGT-TNNI3K,0.00014306518
SCAMP4,0.00014306376
TERF1,0.00014292782
ADH1C,0.00014287118
SAMHD1,0.00014285592
DIAPH3,0.00014284924
GTF2H2,0.00014284393
INTS12,0.00014283042
LARP4B,0.00014282565
SRSF5,0.00014278432
TUBB1,0.00014276696
TSPAN14,0.00014275442
IL21R,0.00014269365
TRPV4,0.00014262884
EPHA5,0.000142606
CPT2,0.00014254573
CRP,0.00014253311
RAPGEF6,0.000142389
VPS41,0.00014237946
MXD1,0.00014236794
YPEL1,0.00014236309
NDUFAF7,0.00014234906
NFYB,0.00014224635
ARHGEF12,0.0001422384
MTRF1L,0.00014219325
CXCL8,0.00014216203
TMEM214,0.00014214941
RPL26L1,0.00014213838
PRKAB1,0.00014212115
CDRT1,0.00014207307
LEMD3,0.00014202327
TNFAIP6,0.00014201285
RBM22,0.00014200428
PRR5-ARHGAP8,0.00014199795
MAGEH1,0.00014198973
BET1,0.00014194594
ILK,0.00014192476
SMIM2,0.00014191784
SCN11A,0.00014188272
HPGDS,0.00014186522
CCR1,0.00014185515
EHD3,0.00014183494
GMPR2,0.0001418084
PREX2,0.00014174814
CCKBR,0.00014174751
DCUN1D2,0.00014173376
ZNF516,0.00014171754
MYO15A,0.00014170446
TUT4,0.00014170264
TBC1D22B,0.00014168846
NUP62CL,0.00014168327
PTTG1,0.00014164642
TFCP2L1,0.00014161118
SYP,0.00014158494
CD38,0.00014157174
ARFIP1,0.00014153485
NAE1,0.00014152146
TFF1,0.00014149258
KLF12,0.00014148696
ARL5A,0.00014148645
SKAP2,0.00014147071
KCNA1,0.00014145266
RUNX1T1,0.00014135029
PEX2,0.00014127027
NRGN,0.00014124905
OSER1,0.00014124607
KCTD12,0.00014123358
TLR3,0.0001412263
MAP3K9,0.00014118414
NPR2,0.00014114277
KPNA5,0.00014111145
CPLANE2,0.00014105978
GRIN2B,0.00014105641
CKMT2,0.00014103758
NR2F1,0.00014102207
OPA1,0.00014099987
CD28,0.00014098233
SPRING1,0.00014095625
PFKFB2,0.00014090203
SDHC,0.00014088744
MEIS1,0.00014082987
CXCR1,0.00014082654
TNIP1,0.00014082555
CCL4,0.00014079694
ADAM12,0.00014072911
TBC1D2B,0.00014069576
MVP,0.00014065532
LIN28A,0.00014062772
SUMO1,0.00014060826
PSORS1C1,0.00014060106
EPM2A,0.0001405466
MCCC1,0.0001405394
MPP1,0.00014051465
CNTNAP1,0.00014050915
SLC15A3,0.00014042914
SIM2,0.00014041073
SMARCA2,0.0001404076
NCBP2,0.00014040616
HDDC2,0.00014038762
OVOL1,0.00014036517
SCRIB,0.0001403583
HEY1,0.00014035603
BMP2,0.0001403223
CCDC102B,0.0001402502
GCNT1,0.0001402276
SLC7A10,0.0001402261
ZNF334,0.00014021697
ARHGAP8,0.00014020597
SLC14A2,0.00014018043
FGF1,0.00014016703
LTB4R2,0.00014016074
RESF1,0.00014008195
CUL4B,0.00014005964
CHEK2,0.00014005674
ADGRG3,0.00014005227
CA1,0.00014001376
DERL2,0.00014000932
KRT24,0.00013996949
RIN2,0.00013991944
HAL,0.00013985617
SCN9A,0.00013984431
BANF1,0.00013983819
MRPL48,0.00013979305
GGCX,0.00013975755
TTC38,0.0001397428
PAPOLB,0.00013972814
PGD,0.00013971914
CPTP,0.00013971224
RMC1,0.00013965645
MACROD1,0.00013963763
MTM1,0.00013963567
CDC123,0.00013962053
GNRHR,0.00013961538
RPE,0.00013958105
DLGAP2,0.0001395793
RGS6,0.00013957506
ZNF337,0.00013956429
CSGALNACT2,0.0001395472
HMBOX1,0.00013952519
EMC3,0.00013949047
ESRRG,0.0001394811
HDAC4,0.00013946752
MLYCD,0.0001394238
SAP25,0.00013937848
CCNC,0.00013935991
EPB41,0.00013935094
AURKA,0.00013934873
CD244,0.0001393152
VEGFB,0.00013930417
CLTCL1,0.00013928034
TIPRL,0.00013927596
EAF2,0.00013922821
ITFG2,0.00013919808
RARS1,0.00013917156
TIMM17A,0.0001391692
TIGD6,0.00013916077
EML4,0.00013907746
PLA2G12A,0.00013905711
FBXO31,0.00013902593
SPAG1,0.00013901429
MPO,0.00013900694
CCN1,0.00013898952
PLEKHB2,0.00013898492
RBM12,0.00013895877
MIPEP,0.00013890861
SLC34A1,0.00013886837
TMEM19,0.00013885414
ELAC1,0.00013882176
CSF3,0.00013881967
EDNRA,0.00013879054
TBX4,0.00013877124
PTHLH,0.0001386899
GSDME,0.00013866667
CA9,0.00013864905
KRTAP5-9,0.00013863026
NFE2L2,0.00013862162
HCN4,0.00013858418
RAD51C,0.00013856431
UBFD1,0.00013854985
MKLN1,0.00013848355
CD4,0.00013842805
SPX,0.00013838963
CATSPER2,0.00013837435
KLHL29,0.000138352
AP5M1,0.0001383499
COL21A1,0.0001383176
ACAT2,0.00013826725
RANBP10,0.0001382563
GUCY1A2,0.00013821594
CYP2W1,0.00013820686
TNFAIP8,0.0001381681
PAFAH1B3,0.00013816245
PAN2,0.00013814829
ARMH3,0.00013809992
SSH1,0.00013809423
ZNF165,0.00013805542
DENND2B,0.0001380476
ZNF132,0.0001380206
FAIM2,0.00013802054
HMX1,0.00013800975
TRAF4,0.00013799891
WTAP,0.00013797777
AGO3,0.00013793762
GAS2L1,0.0001379375
S1PR2,0.0001379137
LCN1,0.0001378929
REM1,0.00013788813
PPP1R7,0.00013785147
SLC5A6,0.00013781122
EOLA1,0.00013779695
STK38,0.00013778894
ATP10A,0.00013778287
SLC2A1,0.00013777253
DEPTOR,0.00013776592
KCNH2,0.00013772707
JMJD7-PLA2G4B,0.000137636
ATP5F1E,0.00013762825
CRK,0.00013760604
CFHR1,0.00013759604
ENPEP,0.00013758824
TMPRSS11E,0.00013750776
LPCAT1,0.00013750006
ABLIM1,0.00013749063
SLC20A2,0.0001374837
SYNGR4,0.00013745458
CLIP1,0.00013737576
PDS5A,0.00013734376
PADI4,0.00013734233
VAX2,0.0001373282
ULBP2,0.00013731432
ORC3,0.00013730617
DLEC1,0.00013726938
TMEM262,0.00013725988
MOBP,0.00013722938
KBTBD11,0.00013721222
RNGTT,0.00013718124
RLIM,0.00013715778
MRPL57,0.0001370805
ZFC3H1,0.00013705864
PPFIA3,0.00013704742
NBR1,0.00013701618
PCNX1,0.00013700806
YIPF3,0.00013700622
TMEM63A,0.0001370043
CEACAM21,0.00013698853
LRRC3,0.00013698678
ARSB,0.0001369638
IL2RB,0.00013695195
NAP1L3,0.0001369503
SPATA2,0.00013690452
P2RX1,0.00013690053
PEX14,0.00013688546
RPGRIP1,0.0001368613
DSCAM,0.00013685176
NDUFAF5,0.00013682622
TFIP11,0.0001368145
GNAL,0.00013676933
AKAP5,0.00013676174
USP24,0.00013676153
CTSC,0.00013675398
STK10,0.00013673877
MN1,0.00013672886
HIPK2,0.00013670957
PKDREJ,0.00013666341
SCEL,0.00013665625
KLK11,0.00013664315
SERBP1,0.00013655191
UGT2B17,0.00013652958
HAS2,0.00013650939
ZNF197,0.00013650204
KIF25,0.00013649077
PDGFRB,0.00013642939
ARCN1,0.0001364124
NCSTN,0.00013634237
PCDHB1,0.00013630991
TPO,0.0001362975
EIF3A,0.00013629212
TMEM14B,0.00013627655
SLC2A8,0.00013622669
RSPH6A,0.00013620761
CREM,0.00013617284
KCNAB1,0.00013616412
HTR1F,0.00013616022
HGFAC,0.0001361488
UTS2,0.00013608248
GNB5,0.00013607847
PDIA4,0.00013603554
KRT9,0.00013603449
CPB2,0.00013602572
PTPRS,0.00013602531
GPR35,0.0001360015
CTXND1,0.00013596434
NECAP1,0.00013596259
CHRFAM7A,0.00013592177
SLC30A10,0.00013589709
TCERG1,0.0001358887
TMF1,0.00013583174
NEK7,0.00013580018
KCNIP1,0.00013579566
ERC2,0.00013573011
CSPG4,0.00013571893
REEP2,0.00013568187
CBSL,0.0001356815
SMIM10L1,0.00013567525
FMO1,0.00013560664
TXNL1,0.00013553363
CRYZ,0.00013551975
GCKR,0.00013548633
ATP5F1B,0.00013546614
PLCXD1,0.00013537623
GSDMB,0.00013537575
CASP4,0.00013536392
HINFP,0.0001352856
FAM98A,0.00013527232
ADAP1,0.00013526883
AKT1,0.0001351428
TMCO1,0.00013513886
FAM13C,0.00013506706
ZBTB24,0.00013504678
ENY2,0.00013504349
TNRC6B,0.00013503476
SLK,0.0001350096
ENOX2,0.00013500596
KLHDC2,0.00013496523
C1S,0.0001349599
MRPS22,0.00013494575
NDUFA8,0.00013492806
TBX5,0.00013487386
SLC13A3,0.00013486054
ENG,0.00013485028
MXI1,0.00013476549
MAST4,0.00013471172
NDUFS4,0.00013470592
PPP4R3B,0.00013468259
MOG,0.00013457458
BCAT1,0.00013455964
AMPD1,0.00013455094
CYP3A7,0.00013449916
AKT2,0.0001344693
LPAR3,0.00013445945
SMC1A,0.00013440978
ABCF1,0.00013438835
LTN1,0.0001343865
CHST12,0.00013437848
TOR4A,0.00013437255
GCOM1,0.0001343713
SPC25,0.00013436386
NEK1,0.0001343285
POLR1C,0.00013432537
EIF4E,0.00013430403
BMPR2,0.00013427691
FANCE,0.00013423653
CNIH3,0.00013419043
NDST2,0.00013413114
MSMO1,0.00013410464
UPK1A,0.000134097
LARP4,0.00013408065
ZNF423,0.00013407011
PDZD8,0.00013406765
UTP11,0.00013405134
NTSR1,0.00013404766
UBP1,0.00013404267
NOVA2,0.0001339922
NPHP1,0.00013396604
CYP3A5,0.00013395902
NOX5,0.00013395146
STON1-GTF2A1L,0.00013394475
BBS9,0.00013390323
ARG2,0.00013389745
HESX1,0.0001338718
SAG,0.00013384498
TRPV1,0.00013374742
RAD21L1,0.00013373971
SLC25A17,0.00013373072
PTK6,0.00013372416
IPPK,0.00013363606
TWF2,0.00013363009
KIT,0.00013361764
RBM14,0.0001336106
CAMK1,0.00013360695
OIP5,0.00013356392
TAOK1,0.00013355292
MED13L,0.00013354447
AP2M1,0.00013347667
ZFAND3,0.00013347653
DACT1,0.00013341923
ITGB5,0.00013333498
CDSN,0.00013332421
GABRG3,0.00013331314
MARCHF1,0.00013325509
KLHL20,0.000133199
CNNM2,0.00013308374
IGFALS,0.00013302044
SLC22A4,0.00013295391
NRTN,0.00013295085
PLSCR3,0.00013294717
HECTD3,0.00013293893
DGCR8,0.00013278768
WNT11,0.00013276975
POMT2,0.0001327533
MAP1LC3C,0.00013274199
KDM5B,0.00013273614
KCNJ16,0.00013271747
PRDX3,0.00013271529
PCDHGB3,0.00013266416
POLDIP3,0.00013257835
ACSBG2,0.00013255663
FAM216A,0.0001325375
NEMF,0.00013249565
YTHDF1,0.00013243633
SLC2A11,0.00013240875
NPEPL1,0.00013239688
GMDS,0.00013236521
DSC1,0.00013235476
AAGAB,0.00013230761
CFHR3,0.0001323048
TMEM208,0.00013228305
ATP6V1G2,0.00013226164
ZBTB40,0.0001322288
SLC6A16,0.00013220322
SCG2,0.0001321776
SACM1L,0.000132176
PLCB2,0.00013216792
PSMB7,0.00013214315
HERC3,0.0001321339
TREML2,0.00013209686
DYRK1A,0.00013207704
DSTYK,0.00013204917
ESR2,0.00013200559
PCNX4,0.00013193184
TPI1,0.0001318642
GOLPH3,0.0001318268
ZC3H12A,0.00013180809
SEMA6A,0.00013180666
NMRK1,0.00013178575
CYP2C8,0.00013176198
C5,0.00013176053
MLF1,0.00013175172
ARIH2,0.00013171672
UFD1,0.00013171266
CAV3,0.00013171068
ETV6,0.00013170051
C7orf26,0.0001316878
CCK,0.00013164585
MEIS2,0.00013160674
VPS37B,0.0001315881
CDO1,0.00013154844
ZZEF1,0.00013151491
WIPI1,0.00013144943
MAPK1IP1L,0.00013141378
AKAP13,0.00013140823
ALK,0.00013132076
HNF1A,0.00013131207
ZNF148,0.00013130951
TMEM222,0.00013130305
PARP2,0.00013130155
PIP4K2A,0.00013128285
SNAP25,0.00013126779
DNA2,0.00013126565
SOX11,0.0001312649
ARHGAP29,0.00013123853
RGS9,0.00013119918
CHRM4,0.00013118784
CCNL1,0.00013117508
KIRREL1,0.00013116893
NME4,0.00013112742
DMRT1,0.0001311135
DICER1,0.00013109524
APIP,0.0001310874
CDCA8,0.00013107798
HNRNPAB,0.00013106012
ZPR1,0.00013102916
ZNF20,0.00013102037
GALR2,0.00013094417
C9,0.00013092058
DYSF,0.00013088154
GNPTAB,0.00013086617
ATP6V0C,0.000130832
PDK3,0.000130817
LRRC2,0.00013080346
RRAGD,0.00013077597
SSH3,0.00013075536
CLCN7,0.00013075361
MALT1,0.00013072586
PPP1R14D,0.00013070209
EPN1,0.00013067487
TFAM,0.00013067441
CYP4F8,0.00013064739
ADAMDEC1,0.00013056061
GGA3,0.0001305463
BAG6,0.00013050398
PDE1A,0.00013049712
BDH1,0.00013047669
DYNC2LI1,0.00013043667
NEK4,0.00013039615
DUS2,0.0001303576
PHLDA2,0.00013032314
GSTM1,0.00013032096
PROM1,0.00013030077
PNPLA6,0.00013024418
SERGEF,0.00013022542
PLA2G15,0.00013012419
VWA1,0.00013006695
STK38L,0.00013006605
TMEM59,0.00013004364
RNFT2,0.0001300085
CMTM6,0.0001298771
APC2,0.00012987162
FAM149B1,0.00012985262
OSBPL10,0.00012983616
ZNF768,0.00012981478
THEMIS2,0.00012977846
RMND5B,0.00012977084
FBXO38,0.00012970254
PCYOX1L,0.0001296827
RPL7,0.00012967354
BIK,0.00012967244
ENTPD2,0.00012966394
BYSL,0.00012963876
NFATC3,0.00012962219
MT2A,0.00012957434
GOLT1B,0.0001295408
KCNH6,0.00012951644
SLC6A1,0.0001294925
MLC1,0.00012948517
FOXC1,0.00012944253
DOCK9,0.00012936129
ATP8A2,0.00012933598
MGAT4C,0.0001292419
JMJD7,0.00012923591
DHX30,0.00012923355
CCDC33,0.00012919644
SLC41A3,0.000129142
SEMA6B,0.00012914138
TRIM27,0.00012913778
NOL6,0.00012908343
DYRK3,0.00012907146
KLHL25,0.00012906907
TBCA,0.00012905014
MARCHF7,0.00012900998
TRPC4,0.00012897053
AP2A2,0.00012893188
CACNA2D1,0.00012888812
IST1,0.00012887521
CITED2,0.00012885628
KBTBD2,0.0001288052
LPL,0.0001287528
NPIPB6,0.00012868489
PPP1R14B,0.00012868414
ACVR2A,0.00012866684
STARD7,0.00012866379
PVR,0.0001286603
FZD1,0.00012863155
ATP7A,0.00012857106
KMT5B,0.00012852973
CCDC88A,0.00012852473
RPRM,0.00012845745
KCTD2,0.00012843379
MAP1LC3B2,0.00012838835
CUL2,0.00012838388
CWH43,0.00012834287
C3,0.00012827749
SUPT3H,0.00012824565
RSRP1,0.00012818348
PRKAR2A,0.00012809483
OGT,0.00012805573
CRELD1,0.00012804645
DEPDC1,0.00012800777
