gene,anomaly_score,hazard_ratio,fdr,mean_expression,log_hazard,anomaly_norm,hazard_norm,fdr_norm,target_score,risk_type
RET,0.00018178039,0.86131700729383,0.523286704544948,228193.299952505,-0.14929265730761915,0.0002672482834497411,0.3731328400789883,0.5227927958067545,-0.14939270744431649,Protective / low-risk
MORC2,0.0001688027,0.861261037990965,0.523344416447782,243047.689036041,-0.149357640491444,0.00024816665482885485,0.3730904612150962,0.5228505710617065,-0.14951194319178146,Protective / low-risk
FABP3,8.92895e-05,1.10524038049456,0.685785431689407,261445.26394238,0.10006285022066279,0.0001312551433920541,0.5357503434434939,0.6854699027658276,-0.14958830417894164,High-risk (oncogenic)
LILRA1,4.8971266e-05,1.10528953184429,0.685785431689407,6343.88830088109,0.10010732041711981,7.197359422282674e-05,0.5357793447372438,0.6854699027658276,-0.14961858443436105,High-risk (oncogenic)
RBBP9,0.00024638852,0.862427443529468,0.524599114756776,236176.509155943,-0.14800425705929268,0.0003622442605881949,0.37397307189818435,0.524106646691346,-0.14977133053257347,Protective / low-risk
FBN2,0.00022543764,0.862205248476019,0.524481118709017,22191.419753459,-0.14826192938071903,0.0003314393244677641,0.3738050305743258,0.5239885211157224,-0.1498520512169288,Protective / low-risk
SPOP,0.00021345752,0.862040645064006,0.524403084389913,276505.932068009,-0.14845285738365607,0.0003138244638358911,0.37368051664051394,0.5239104011359635,-0.14991606003161373,Protective / low-risk
ADGB,0.00019653431,0.861873733104663,0.52431488930583,488.161373710257,-0.14864650036497618,0.00028894157571841654,0.3735542321301838,0.5238221092374438,-0.14997893553154157,Protective / low-risk
IRGQ,0.00019715246,0.861872121798284,0.52431488930583,87737.5023448511,-0.1486483699055171,0.0002898504669565337,0.3735530129070023,0.5238221092374438,-0.14997924586348493,Protective / low-risk
RPS6KB2,9.5586234e-05,0.86020562065004,0.523009283894222,166174.205453319,-0.15058382453382976,0.00014051348903850643,0.37229080377173474,0.5225150706229094,-0.15008375336213614,Protective / low-risk
FRMD4B,4.4912475e-05,1.10522292354138,0.686299119106512,61034.9793269951,0.10004705538421504,6.600578774017878e-05,0.5357400428213235,0.6859841540732956,-0.15017810546423194,High-risk (oncogenic)
PCDH1,0.00015650073,0.861292928370681,0.524038546892654,378772.263816992,-0.1493206136344137,0.00023007856497270291,0.3731146083258113,0.5235454634747627,-0.15020077658397873,Protective / low-risk
CARF,3.551174e-05,1.10566342543823,0.686603648902094,23558.9722528647,0.10044553982271395,5.218350241564356e-05,0.5359999149418979,0.6862890181605329,-0.15023691971621933,High-risk (oncogenic)
SDF2,8.800077e-05,0.86009712943445,0.523109133643809,341247.346115774,-0.1507099549091122,0.00012936027094151824,0.3722085476911285,0.5226150299806153,-0.15027712201854526,Protective / low-risk
KLC2,0.00010274715,0.860480365267253,0.523593621952372,175145.374326996,-0.15026448140928933,0.00015104247683967614,0.37249906378629843,0.5231000501267883,-0.15044994386365018,Protective / low-risk
FHIT,0.00022561681,0.862493504243189,0.525438544396908,32845.2159678887,-0.1479276614172273,0.0003317027654499423,0.37402302384111413,0.5249469977990255,-0.1505922711924615,Protective / low-risk
KCNAB2,4.7869886e-05,0.859308028508106,0.522797020367628,50477.7050401375,-0.15162783162723217,7.035419014317376e-05,0.37160995325150037,0.5223025740881608,-0.1506222666465173,Protective / low-risk
TNNI1,5.168818e-05,1.10531072809245,0.687141104687937,32232.8196217452,0.10012649733349388,7.596838404619952e-05,0.5357918509870311,0.686827063928003,-0.15095924455692566,High-risk (oncogenic)
ZNF365,0.00019804902,0.862317044563132,0.525789352174036,11331.7254730672,-0.14813227482337193,0.0002911687158094761,0.3738895849546344,0.5252981906685622,-0.1511174369981183,Protective / low-risk
AFTPH,0.00020630125,0.862519657914471,0.526265442150866,264538.780991062,-0.14789733855145704,0.0003033023072386238,0.3740427989356179,0.525774803263897,-0.15142870202104047,Protective / low-risk
HOXC4,0.00020532295,0.862517339549565,0.526265442150866,78007.2459392117,-0.1479000264531188,0.0003018638727190897,0.374041046017217,0.525774803263897,-0.15143189337396096,Protective / low-risk
ETNPPL,0.00023562025,0.862946020575442,0.526643443927436,3966.16836640808,-0.14740313843497396,0.0003464112325971248,0.37436509215425,0.5261532199845593,-0.15144171659771222,Protective / low-risk
HPS6,6.895566e-05,0.860179712626586,0.524403084389913,207245.484445266,-0.1506139433949417,0.00010135746643132209,0.3722711617191218,0.5239104011359635,-0.15153788195041046,Protective / low-risk
PCDHGB7,4.09203e-05,1.10551477848002,0.688100521942984,21440.7512648926,0.10031108936714195,6.013592948808717e-05,0.5359122329106163,0.6877875343646662,-0.15181516552456187,High-risk (oncogenic)
PLA2G7,0.00022139538,0.862913724824532,0.527105144409208,101484.735220614,-0.14744056413077555,0.0003254958241908224,0.3743406849403358,0.526615427289048,-0.15194924652452135,Protective / low-risk
ARTN,0.00015277372,0.861941098321757,0.526286108438011,40032.8734311349,-0.14856834206641625,0.000224598589669985,0.3736052031614837,0.5257954922370565,-0.15196569048590275,Protective / low-risk
QSER1,3.7034002e-05,1.10530060209195,0.688133883809158,147422.879088896,0.10011733606632611,5.442174652131164e-05,0.5357858764552902,0.6878209328531794,-0.1519806346513679,High-risk (oncogenic)
TBL3,0.00015030947,0.861901289580466,0.526286108438011,185845.313404179,-0.1486145281233058,0.00022097530206417694,0.3735750828672256,0.5257954922370565,-0.15199943406776667,Protective / low-risk
RPS5,0.0002579994,0.862621822821307,0.526994114368153,3375850.95072383,-0.14777889619980508,0.00037931621253971146,0.3741200412620826,0.5265042753669267,-0.15200491789230436,Protective / low-risk
DNAJB12,0.00022275119,0.862959210837787,0.527198103387193,272665.736585304,-0.147387853398339,0.0003274893271101003,0.3743750603098406,0.5267084883109415,-0.15200593867399087,Protective / low-risk
ZNF682,0.0001596462,0.862153620938189,0.526702834450329,32854.4164150121,-0.14832180965130667,0.00023470347821829125,0.3737659795816275,0.5262126757022427,-0.15221199264239693,Protective / low-risk
CDC25C,0.00014322372,0.861888087967885,0.526486273695635,44091.0437982904,-0.1486298450903938,0.0002105568339084077,0.3735650938881505,0.5259958772221958,-0.15222022650013683,Protective / low-risk
PARP2,0.00013130155,0.861794717333813,0.526702834450329,136142.305605022,-0.14873818362446295,0.0001930271795327005,0.3734944407788483,0.5262126757022427,-0.15252520774386175,Protective / low-risk
ZNF76,0.00015880527,0.862253480545261,0.527105144409208,124343.921306674,-0.14820599058851386,0.00023346702443058617,0.3738415111270106,0.526615427289048,-0.15254044913760678,Protective / low-risk
NBPF12,3.4608103e-05,1.10489873936904,0.688745141214919,36423.8139410362,0.09975369219059056,5.085484796002844e-05,0.5355487256509143,0.6884328612548593,-0.1528332807559849,High-risk (oncogenic)
POC1B-GALNT4,0.00017405752,0.862621452289513,0.527721741415201,1024.64734715269,-0.14777932574130717,0.0002558930316886508,0.3741197611360595,0.527232701152402,-0.1528570469846538,Protective / low-risk
HAPLN1,0.00015557896,0.862385302673105,0.527721741415201,19692.4340046896,-0.14805312132756085,0.0002287232488252318,0.37394120500505545,0.527232701152402,-0.15306277289852127,Protective / low-risk
WAPL,3.894845e-05,1.10454788748513,0.688890903702473,279694.182278399,0.09943609964719563,5.723663775002788e-05,0.5353416072800148,0.6885787837503465,-0.1531799398325817,High-risk (oncogenic)
ZNF556,3.889226e-05,1.10449042173501,0.688908683176606,3158.1626236168,0.09938407180332066,5.715401929387678e-05,0.535307677257132,0.6885965827415512,-0.15323175146512535,High-risk (oncogenic)
RGPD4,4.9952934e-05,1.10418953458962,0.688908683176606,194.174167729829,0.09911161300150129,7.341698085057084e-05,0.5351299929117541,0.6885965827415512,-0.1533931728489465,High-risk (oncogenic)
ELANE,3.8796046e-05,1.10439881556563,0.689180192831636,3383.46585569446,0.09930112860464353,5.701255191284595e-05,0.5352535857472888,0.68886839044102,-0.15355779214181842,High-risk (oncogenic)
KRT8,0.00023569522,0.861744724454257,0.527991149508319,5733332.07636017,-0.1487961955020654,0.0003465214640557055,0.3734566082609516,0.52750240498301,-0.1536992752580027,Protective / low-risk
MIP,5.180741e-05,1.10401895927624,0.689296808383276,970.208003758649,0.09895712096490858,7.614369279378621e-05,0.535029240738564,0.6889851340051119,-0.15387974957375417,High-risk (oncogenic)
SCG3,3.7277074e-05,1.10441092188634,0.689684747278545,18871.5232292863,0.09931209045482464,5.477914522879626e-05,0.5352607345314739,0.6893734987527517,-0.15405798507604895,High-risk (oncogenic)
MRPL48,0.00013979305,0.862529776480969,0.52886961766746,119384.915101701,-0.14788560721634714,0.00020551257943316473,0.3740504495403534,0.5283818374634729,-0.15412587534368632,Protective / low-risk
RTL8A,4.757352e-05,1.1042229492713,0.689684747278545,807739.711073151,0.0991418742701065,6.991843108683496e-05,0.5351497278355903,0.6893734987527517,-0.1541538524860745,High-risk (oncogenic)
TKT,4.8385802e-05,1.10413629185571,0.689684747278545,552183.306268095,0.09906339300309104,7.11127625479371e-05,0.5350985461800117,0.6893734987527517,-0.15420383981019203,High-risk (oncogenic)
DNTTIP2,0.0001654988,0.863031899971585,0.529539729342778,220582.794821303,-0.14730362453599352,0.00024330879547171608,0.37442999026683904,0.5290526847408386,-0.15437938567852777,Protective / low-risk
THEG,3.4176817e-05,1.10439994790655,0.689998663601806,4826.70508399111,0.09930215390485544,5.022071050710827e-05,0.535254254398093,0.689687759671546,-0.15438328456294592,High-risk (oncogenic)
ABHD4,0.00022577347,0.863933335999589,0.530455125356156,268662.345521767,-0.14625967056275047,0.00033193310905806886,0.3751108061446956,0.5299690856123717,-0.154526346358618,Protective / low-risk
ITPK1,0.00014373852,0.86274609141906,0.529539729342778,333871.28147983,-0.14763484738918067,0.0002113137654127072,0.3742139828725109,0.5290526847408386,-0.15462738810291493,Protective / low-risk
STIMATE,4.409698e-05,1.10395041172305,0.689998663601806,14514.2069536647,0.09889502992858153,6.48067320737089e-05,0.5349887479922479,0.689687759671546,-0.15463420494722435,High-risk (oncogenic)
AHCTF1,0.00018379567,0.863405459508448,0.530115764542299,198374.446300346,-0.1468708726140757,0.00027021143209384494,0.3747122099692071,0.5296293522717871,-0.15464693087048614,Protective / low-risk
TDO2,0.0002019258,0.86370873874384,0.530455125356156,20806.9514380423,-0.1465196749471049,0.0002968689040713994,0.37494124396310735,0.5299690856123717,-0.15473097274519293,Protective / low-risk
TMSB10,0.00470273,0.865866299922633,0.538702172427051,48942021.5534024,-0.14402477041886882,0.0069145854807291214,0.37656829904416883,0.5382251857186563,-0.15474230119375837,Protective / low-risk
PCDH8,0.00021997184,0.863987339545503,0.530748558267145,3077.02003969954,-0.1461971635892581,0.0003234027350812061,0.37515157014494954,0.5302628406336268,-0.1547878677535961,Protective / low-risk
DDB2,0.00020259085,0.863799807870014,0.530748558267145,125939.019656836,-0.14641424087971713,0.0002978467542985446,0.37501000292086256,0.5302628406336268,-0.1549549909584657,Protective / low-risk
CD9,0.00021244859,0.863359826814487,0.530455125356156,2830696.12846318,-0.14692372599760517,0.0003123409927740557,0.3746777415696152,0.5299690856123717,-0.1549790030499824,Protective / low-risk
BRIX1,5.9280046e-05,1.10361390951865,0.69018418357276,177060.974954454,0.09859016704982548,8.713101526574116e-05,0.534789931287924,0.6898734832934369,-0.15499642099024724,High-risk (oncogenic)
POU2F3,3.4425386e-05,1.10431761469655,0.690580167983279,25508.6295026563,0.09922760095029746,5.0586191678616074e-05,0.5352056345963536,0.6902699023881346,-0.15501368160010232,High-risk (oncogenic)
HSD17B11,0.00014743689,1.10569386101907,0.691605329571684,229917.893816375,0.10047306642913649,0.00021675163015154954,0.5360178664524016,0.691296189327718,-0.15506157124516484,High-risk (oncogenic)
ZMYM6,0.00021371976,0.864083228361178,0.531288965652841,35240.3081868145,-0.14608618569569953,0.00031421004603808127,0.3752239445158148,0.5308038412410112,-0.1552656866791583,Protective / low-risk
ELAC2,5.3621236e-05,1.10360073179871,0.690493056876886,243257.633899987,0.0985782264621786,7.881063537870753e-05,0.5347821442188871,0.6901826956572202,-0.15532174080295436,High-risk (oncogenic)
RPS11,0.0008615651,0.86441589929415,0.532671164825874,18151821.685674,-0.1457012610732257,0.0012667635576146257,0.37547497358555826,0.5321875576962812,-0.15544582055310835,Protective / low-risk
WDR43,4.0797335e-05,1.10450811780007,0.69114795936601,302700.568360726,0.09940009360210743,5.9955129017173834e-05,0.5353181258930733,0.6908383170528037,-0.15546023603071335,High-risk (oncogenic)
RFX7,4.6558096e-05,1.10365953629027,0.690701852631398,70915.1267033534,0.0986315092511854,6.842541163108166e-05,0.5348168926557934,0.6903917206132074,-0.15550640254578296,High-risk (oncogenic)
CEMIP,0.00011825977,0.862792855693379,0.530748558267145,64334.3197139755,-0.14758064487534145,0.0001738513167624153,0.37424933110910685,0.5302628406336268,-0.15583965820775758,Protective / low-risk
MAPK8IP3,0.00014347237,0.863318891789688,0.531414680885057,107496.963382035,-0.14697114075330414,0.0002109224341775298,0.3746468199779053,0.5309296944746762,-0.1560719520625934,Protective / low-risk
FAM189A2,3.7924496e-05,1.10423535514386,0.691620713089304,94985.9842767365,0.09915310914154168,5.573107628624882e-05,0.5351570546709248,0.691311589732295,-0.15609880398508402,High-risk (oncogenic)
INAVA,6.102777e-05,1.10325203119438,0.69114795936601,47055.6436534949,0.09826221026655446,8.97007653753377e-05,0.5345760538651406,0.6908383170528037,-0.15617256242228783,High-risk (oncogenic)
ZNF221,4.2264877e-05,1.10352399684962,0.691378172416342,11923.6410199471,0.09850869260382895,6.211291606783945e-05,0.5347367976269621,0.6910687828150305,-0.1562698722720005,High-risk (oncogenic)
NTSR2,3.5186284e-05,1.10373152086842,0.691620713089304,3172.61063350554,0.09869673066081476,5.170497114201635e-05,0.5348594268789392,0.691311589732295,-0.1564004578822138,High-risk (oncogenic)
CAPRIN1,0.0001924318,0.864075515472693,0.532502631494325,1164543.29560305,-0.14609511182995957,0.00028290948740119885,0.37521812332629123,0.5320188393605482,-0.15651780654685576,Protective / low-risk
SH3PXD2A,3.4865257e-05,1.10370007491393,0.692100344072097,222515.190054104,0.0986682396719641,5.1232952008312494e-05,0.5348408464452395,0.6917917472206632,-0.15689966782341536,High-risk (oncogenic)
EIF2B5,6.585411e-05,0.862126266868701,0.531288965652841,281128.685137863,-0.148353537759584,9.679713055882786e-05,0.37374528805648066,0.5308038412410112,-0.15696175605397172,Protective / low-risk
GAS2L1,0.0001379375,0.863566899634895,0.532533191385639,192296.072634953,-0.14668390942840287,0.00020278428834380404,0.3748341382425249,0.532049432798388,-0.15701251026751933,Protective / low-risk
ZNF136,3.7074686e-05,1.10393248937623,0.692587158028451,63824.1567780796,0.0988787950577814,5.448156587119688e-05,0.5349781604011291,0.6922790955675617,-0.15724645360056144,High-risk (oncogenic)
SYCP2,5.645397e-05,1.10305039412366,0.692100344072097,143656.018138926,0.0980794274631023,8.297572008713851e-05,0.5344568518332705,0.6917917472206632,-0.15725191966730556,High-risk (oncogenic)
EGFR,5.0315215e-05,1.10355587503238,0.692587158028451,168726.351611091,0.09853757980738538,7.394965742848286e-05,0.5347556364525734,0.6922790955675617,-0.15744950945755987,High-risk (oncogenic)
NAGPA,0.00014705077,0.86392317593915,0.533298234558305,57054.0876639701,-0.14627143086850372,0.0002161839021165066,0.37510313664671924,0.532815315782305,-0.15749599523346924,Protective / low-risk
ERLIN2,5.359945e-05,1.10309448642725,0.692405515517234,327982.759918955,0.09811939972782945,7.877860253148012e-05,0.5344829197952666,0.6920972536618137,-0.15753555526401564,High-risk (oncogenic)
TRIM33,4.200921e-05,1.1031769430196,0.692587158028451,167012.504635152,0.098194147187537,6.173699841649964e-05,0.5345316664437805,0.6922790955675617,-0.15768569212536476,High-risk (oncogenic)
PSME3,0.00016399994,0.864205383270179,0.533735815918444,535539.257541136,-0.14594482630886757,0.00024110496028419799,0.37531613221518273,0.5332533774888643,-0.15769614031339735,Protective / low-risk
RPS13,0.00024827526,0.864646299050987,0.534229912433016,3923958.31441948,-0.14543475850504603,0.0003650184116107707,0.375648773565784,0.5337480163882673,-0.15773422441087248,Protective / low-risk
NSD1,4.4895518e-05,1.1030659474322,0.692587158028451,179279.006677567,0.09809352763383877,6.598085516924171e-05,0.5344660472770966,0.6922790955675617,-0.15774706743529587,High-risk (oncogenic)
SEC14L4,3.2930548e-05,1.10338451886255,0.693058652071568,3266.60987452062,0.09838229136312258,4.8388270202267934e-05,0.5346543649011339,0.6927511071840867,-0.15804835401275052,High-risk (oncogenic)
MED12,4.7960082e-05,1.10291170147622,0.692821402708532,217291.437608189,0.09795368400821754,7.048680901256342e-05,0.5343748480832813,0.6925135973851806,-0.15806826249288675,High-risk (oncogenic)
RNF138,0.00010345548,0.863349806324734,0.533378640704447,158672.817232552,-0.14693533245367718,0.0001520839634217283,0.37467017240489914,0.5328958101927287,-0.15807355382440785,Protective / low-risk
FANCI,0.00015888619,0.864319312362311,0.534229912433016,137766.655464512,-0.14581300396049757,0.00023358600441762567,0.37540210032309446,0.5337480163882673,-0.1581123300607552,Protective / low-risk
ARSD,0.00019912528,0.864873509321004,0.534726679061702,409233.175942187,-0.14517201474203817,0.0002927511849252829,0.37582012223655714,0.5342453283328502,-0.1581324549113678,Protective / low-risk
PGPEP1,0.00017791998,0.864709075913933,0.534782057239879,112811.417357916,-0.1453621570445454,0.0002615721646686363,0.3756961206982547,0.5343007673013443,-0.158343074438421,Protective / low-risk
GPX1,0.00022837032,0.86480193215601,0.535005796648822,2786123.14570618,-0.14525477843668114,0.00033575136386952985,0.3757661477904923,0.5345247523158683,-0.15842285316150645,Protective / low-risk
HECTD4,5.0826962e-05,1.10274729555147,0.693105331465346,85021.3834366277,0.09780460754147821,7.47020999819614e-05,0.5342776276806849,0.6927978378192606,-0.1584455080385938,High-risk (oncogenic)
TRNAU1AP,0.00016578766,0.864591311430563,0.534832476638969,89614.6743407402,-0.1454983560350896,0.00024373351814912855,0.3756072983577232,0.5343512420473483,-0.15850021017147597,Protective / low-risk
CD99,6.952999e-05,1.10271349796753,0.693207570866001,1307838.39193354,0.09777395854146684,0.00010220192733043693,0.5342576398973313,0.6929001894512276,-0.15854034762656577,High-risk (oncogenic)
HBD,0.0002125058,0.865317251512193,0.535557136637655,1396.64658270079,-0.14465907453802904,0.00031242511097794257,0.37615463682650174,0.535076697527442,-0.15860963558996233,Protective / low-risk
HNRNPF,0.00016940868,0.864394759990128,0.534832476638969,2206529.17444421,-0.14572571638753032,0.0002490576520180067,0.37545902502201683,0.5343512420473483,-0.15864315937331347,Protective / low-risk
ESF1,3.9774863e-05,1.10292577056892,0.693401539625262,175729.9961504,0.09796644024513748,5.8451746598634424e-05,0.5343831670790028,0.6930943711359183,-0.15865275231031684,High-risk (oncogenic)
TXN2,0.00018941418,0.864899457106658,0.535278166523334,809474.020925564,-0.14514201336479438,0.0002784725572419056,0.3758396876719199,0.5347974211791083,-0.15867926094994655,Protective / low-risk
ATP2A3,0.00012024999,0.863825171119334,0.534466589133702,335872.697091336,-0.14638487889476057,0.000176777618663128,0.37502915137575255,0.5339849528961945,-0.15877902390177884,Protective / low-risk
VAMP1,0.000216793,0.865445465775477,0.535884315007734,66906.0592134457,-0.1445109152759443,0.0003187287565592027,0.37625125907294565,0.5354042350512082,-0.1588342472217033,Protective / low-risk
PSMB6,0.00012623252,0.863917772566603,0.534726679061702,1223846.08161063,-0.14627768534760002,0.00018557397731195618,0.3750990577804228,0.5342453283328502,-0.15896069657511547,Protective / low-risk
PLAC8,0.000164088,0.864771824117988,0.535509400364884,15566.9560005709,-0.14528959399504143,0.000241234438505388,0.37574344278094624,0.5350289088531068,-0.15904423163365522,Protective / low-risk
CACNG1,0.00012189912,0.864053244499555,0.534968784217445,37356.5643648558,-0.1461208864986707,0.00017920240198031023,0.37520131434413806,0.5344876992548152,-0.15910718250869682,Protective / low-risk
SSBP3,5.9408565e-05,1.10382383205465,0.694464127758726,308457.835784434,0.09878036270760505,8.731998201010998e-05,0.5349139676219334,0.6941581257048222,-0.15915683810087866,High-risk (oncogenic)
PSMC5,0.000106420026,0.86366300108569,0.534726679061702,757772.584586966,-0.14657263130514417,0.00015644285670716923,0.3749067084085612,0.5342453283328502,-0.1591821770675818,Protective / low-risk
KDELR1,0.00011589899,0.863630799287392,0.534726679061702,2329198.70382382,-0.14660991714301944,0.00017038016533133505,0.37488239240316706,0.5342453283328502,-0.15919255576435182,Protective / low-risk
ELMO1,3.4836223e-05,1.10331311777099,0.694180021591216,55430.7951010561,0.0983175782910646,5.119026213011546e-05,0.5346121621909655,0.6938737076652969,-0.15921035521220128,High-risk (oncogenic)
MYH11,4.1072373e-05,1.10293293855065,0.694005802747941,183357.068865888,0.0979729392848997,6.035952864242543e-05,0.5343874054358406,0.693699297576678,-0.15925153261219493,High-risk (oncogenic)
EDDM3A,3.290485e-05,1.10299067868796,0.6940646588811,1847.30356221219,0.09802528936345349,4.83504853813715e-05,0.5344215456044688,0.6937582183180115,-0.15928832222816147,High-risk (oncogenic)
SIKE1,3.9667822e-05,1.1034418334336,0.694369935900742,156222.87470874,0.09843423434540872,5.829435983649044e-05,0.5346882395814263,0.6940638304495595,-0.15931729650829674,High-risk (oncogenic)
DNAJC28,5.4955864e-05,1.1024003748489,0.693855787986184,16123.8042029735,0.09748996130704321,8.077299353667218e-05,0.5340724307488262,0.6935491181391363,-0.15939591439677347,High-risk (oncogenic)
ADH1B,7.380616e-05,1.10338899323045,0.694480054004519,565978.528544363,0.09838634648511443,0.00010848935505137766,0.5346570094539681,0.6941740694333414,-0.1594085706243219,High-risk (oncogenic)
PPP1R1A,3.851784e-05,1.10311684184743,0.69428608565605,150313.289973446,0.09813966561976299,5.660349424756791e-05,0.534496136221815,0.6939798881598935,-0.159427148443831,High-risk (oncogenic)
TRHDE,3.273191e-05,1.10292337967242,0.69428608565605,2069.21206125197,0.09796427246634841,4.8096204623108966e-05,0.534381753359378,0.6939798881598935,-0.15955003859589245,High-risk (oncogenic)
COMMD1,8.072552e-05,0.86346650902096,0.535005796648822,226914.15756835,-0.14680016729990075,0.00011866317318189362,0.3747583205275008,0.5345247523158683,-0.1596477686151856,Protective / low-risk
CBX1,0.00018512308,0.865137412519813,0.536440483791877,813273.491939877,-0.14486692626250977,0.00027216317733106744,0.3760190860667046,0.5359610143588078,-0.15966976511477216,Protective / low-risk
SNRPC,6.5011714e-05,0.862952665015183,0.534749776587672,1308595.39538712,-0.1473954387480845,9.555852125133782e-05,0.3743701135146004,0.5342684512136797,-0.15980277917782798,Protective / low-risk
CATSPERZ,5.476151e-05,1.10225388769593,0.69428608565605,360.593086789476,0.09735707230428735,8.048722689800354e-05,0.5339857670209344,0.6939798881598935,-0.15991363391206115,High-risk (oncogenic)
CDIPT,6.4393695e-05,1.10220294522877,0.69428608565605,725561.350824271,0.09731085459985496,9.464982262788085e-05,0.533955626087692,0.6939798881598935,-0.1599296122495737,High-risk (oncogenic)
TRIM16L,0.00014674259,0.864832416274066,0.536440483791877,45934.897177193,-0.14521952923145243,0.0002157307724525691,0.3757891356033812,0.5359610143588078,-0.15995614798297408,Protective / low-risk
ATP6V0A2,5.045972e-05,1.10230884154914,0.694369935900742,43691.0072630879,0.09740692695572671,7.416212904275792e-05,0.5340182797936761,0.6940638304495595,-0.15997138852684067,High-risk (oncogenic)
ENO1,0.00027888254,0.865155246641548,0.536897201086426,5317627.72766395,-0.14484631226794517,0.0004100215477663947,0.3760325295088154,0.5364182330058768,-0.159975681949295,Protective / low-risk
UNC5C,5.054579e-05,1.10228888254836,0.694480054004519,32153.6937917534,0.09738882025030624,7.428868128552221e-05,0.534006471483289,0.6941740694333414,-0.16009330926876686,High-risk (oncogenic)
TREM1,6.6548455e-05,1.10201341143226,0.694480054004519,17801.3303602172,0.09713888074038834,9.781805442314956e-05,0.5338434731220421,0.6941740694333414,-0.1602327782568762,High-risk (oncogenic)
PER3,4.786345e-05,1.1022501296199,0.694756084717144,98617.8502370952,0.09735366285163913,7.03447270290291e-05,0.533983543542163,0.6944504031533081,-0.160396514884116,High-risk (oncogenic)
YTHDF2,0.00016560839,0.865271695090874,0.537308716993082,583692.172931036,-0.1447117229978715,0.0002434699301328586,0.37612030206814634,0.5368302006461089,-0.16046642864782967,Protective / low-risk
ACTR3B,0.00016118628,0.86525044379814,0.537286666854438,49745.6895219779,-0.14473628355362225,0.0002369679208584263,0.3761042848712654,0.5368081263023544,-0.1604668735102306,Protective / low-risk
GEM,3.576977e-05,1.10271068733944,0.695126900712088,296260.312045874,0.09777140970926618,5.2562894482571294e-05,0.5342559776732518,0.6948216262042926,-0.1605130856365582,High-risk (oncogenic)
CLDN5,4.2930445e-05,1.10236196513993,0.695011910832634,107357.142171628,0.0974551188133401,6.309152793157993e-05,0.5340497081733628,0.6947065100969366,-0.1605937103956422,High-risk (oncogenic)
BMP1,0.00011078735,0.8644732083761,0.536897201086426,126459.728932535,-0.14563496522843528,0.00016286431188409852,0.3755182085029263,0.5364182330058768,-0.16073716019106637,Protective / low-risk
ZNHIT2,0.00011423862,0.864580150392186,0.537154318153207,220078.269864507,-0.14551126515211302,0.0001679388553822408,0.37559887966105276,0.5366756323179129,-0.16090881380147792,Protective / low-risk
VEZT,0.00020483282,0.866072600693754,0.53849048179612,203954.264458289,-0.14378653941427239,0.0003011432145252235,0.3767236616891551,0.5380132627084558,-0.1609884578047755,Protective / low-risk
CSNK2A1,0.00019252847,0.865907704913944,0.538455849983697,451579.052293471,-0.14397695241120356,0.00028305162525768806,0.37659948361714846,0.5379785928796349,-0.16109605763722873,Protective / low-risk
ACD,0.0001563244,0.865420191245913,0.538080344764752,128650.668220331,-0.14454011977192963,0.00022981929975873026,0.37623221332468354,0.5376026754571451,-0.16114064283270285,Protective / low-risk
TACR1,0.00019355632,0.866004203858733,0.538615128892282,20859.6717720642,-0.14386551609114584,0.0002845629151696815,0.3766721569514235,0.5381380466335414,-0.16118132676694819,Protective / low-risk
CBWD6,3.2585554e-05,1.10239691510671,0.695723562213902,6634.05581953853,0.09748682293037172,4.788101140779573e-05,0.5340703840525891,0.6954189426796558,-0.1613006776156588,High-risk (oncogenic)
NETO2,4.0032213e-05,1.10216432630396,0.695613241257663,61348.9186345223,0.09727581604224912,5.8830138833738286e-05,0.5339327756489114,0.6953085006207346,-0.1613168948329894,High-risk (oncogenic)
ITM2C,0.00021428394,0.86617830418993,0.538922064837534,563614.617813683,-0.14366449762920627,0.0003150395829768841,0.3768032513905831,0.5384453195117527,-0.16132702853819264,Protective / low-risk
RIPOR2,3.216958e-05,1.10249757781679,0.695957400300211,29322.4499878161,0.09757813134487694,4.726938781500345e-05,0.5341299309483052,0.6956530374571723,-0.16147583712105218,High-risk (oncogenic)
BDH1,0.00013047669,0.865143992422137,0.538222803543542,84424.3824048747,-0.1448593206761523,0.00019181435412353876,0.37602404605927636,0.5377452906172866,-0.16152943020388671,Protective / low-risk
ACP1,0.00014560345,0.865380466910917,0.53849048179612,459501.696958582,-0.14458602261442713,0.00021405584829987348,0.37620227772904236,0.5380132627084558,-0.16159692913111362,Protective / low-risk
CA14,5.2469015e-05,1.10181009490522,0.695723562213902,12123.6743204232,0.09695436820838928,7.711647769647085e-05,0.5337231430455558,0.6954189426796558,-0.1616186831564035,High-risk (oncogenic)
STAC,3.8124283e-05,1.10207403277237,0.695957400300211,19196.9875189132,0.09719388884842385,5.602483128712193e-05,0.5338793467278918,0.6956530374571723,-0.1617176658979934,High-risk (oncogenic)
ST3GAL4,0.00010858537,0.864781610147353,0.538110803629104,191476.931747253,-0.14527827774522667,0.00015962665059070816,0.3757508226872919,0.5376331677571227,-0.16172271841924007,Protective / low-risk
SSPN,4.267479e-05,1.10197350329399,0.695964648993304,124422.901813195,0.09710266624382509,6.271562792433113e-05,0.5338198557932127,0.6956602941073771,-0.16177772268624002,High-risk (oncogenic)
